assignment_id,hris_worker_id,position_id,job_code,job_title,job_family,job_level,primary_assignment_flag,fte_fraction,standard_hours_per_week,effective_start_date,effective_end_date
ASN-006656-02,HRIS-WKR-006656,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,N,0.2,7.8,2023-12-08,
ASN-006657-01,HRIS-WKR-006657,POS-TEC-L4-0200,JOB-TEC-L4-02,Technology L4 Role 02,TEC,L4,Y,1.0,39.0,2021-05-01,
ASN-006658-01,HRIS-WKR-006658,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,1.0,39.0,2021-11-04,
ASN-006659-01,HRIS-WKR-006659,POS-TEC-L4-0199,JOB-TEC-L4-01,Technology L4 Role 01,TEC,L4,Y,1.0,39.0,2019-12-06,
ASN-006660-01,HRIS-WKR-006660,POS-SAL-L1-0150,JOB-SAL-L1-06,Sales L1 Role 06,SAL,L1,Y,1.0,39.0,2024-04-20,
ASN-006661-01,HRIS-WKR-006661,POS-OPS-L3-0053,JOB-OPS-L3-05,Operations L3 Role 05,OPS,L3,Y,1.0,39.0,2020-09-19,
ASN-006662-01,HRIS-WKR-006662,POS-OPS-L5-0061,JOB-OPS-L5-01,Operations L5 Role 01,OPS,L5,Y,1.0,39.0,2024-04-21,
ASN-006662-02,HRIS-WKR-006662,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,N,0.3,11.7,2022-11-27,
ASN-006663-01,HRIS-WKR-006663,POS-FIN-L3-0087,JOB-FIN-L3-03,Finance L3 Role 03,FIN,L3,Y,1.0,39.0,2024-08-25,
ASN-006664-01,HRIS-WKR-006664,POS-SAL-L1-0148,JOB-SAL-L1-04,Sales L1 Role 04,SAL,L1,Y,1.0,39.0,2022-07-22,
ASN-006665-01,HRIS-WKR-006665,POS-ENG-L3-0016,JOB-ENG-L3-04,Engineering L3 Role 04,ENG,L3,Y,1.0,39.0,2024-05-07,
ASN-006666-01,HRIS-WKR-006666,POS-OPS-L2-0047,JOB-OPS-L2-05,Operations L2 Role 05,OPS,L2,Y,1.0,39.0,2023-12-11,
ASN-006666-02,HRIS-WKR-006666,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L2,N,0.2,7.8,2022-11-27,
ASN-006667-01,HRIS-WKR-006667,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,1.0,39.0,2020-09-03,
ASN-006668-01,HRIS-WKR-006668,POS-FIN-L4-0095,JOB-FIN-L4-05,Finance L4 Role 05,FIN,L4,Y,0.5,19.5,2022-11-11,
ASN-006669-01,HRIS-WKR-006669,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,Y,1.0,39.0,2023-09-14,
ASN-006670-01,HRIS-WKR-006670,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,0.8,31.2,2019-09-23,
ASN-006671-01,HRIS-WKR-006671,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L3,Y,1.0,39.0,2020-01-10,
ASN-006672-01,HRIS-WKR-006672,POS-TEC-L6-0215,JOB-TEC-L6-05,Technology L6 Role 05,TEC,L6,Y,1.0,39.0,2021-09-04,
ASN-006673-01,HRIS-WKR-006673,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,Y,1.0,39.0,2021-10-08,
ASN-006674-01,HRIS-WKR-006674,POS-OPS-L2-0044,JOB-OPS-L2-02,Operations L2 Role 02,OPS,L2,Y,1.0,39.0,2020-02-12,
ASN-006675-01,HRIS-WKR-006675,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,1.0,39.0,2021-05-09,
ASN-006676-01,HRIS-WKR-006676,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L3,Y,1.0,39.0,2018-06-18,
ASN-006677-01,HRIS-WKR-006677,POS-SAL-L5-0169,JOB-SAL-L5-01,Sales L5 Role 01,SAL,L5,Y,1.0,39.0,2018-01-06,
ASN-006678-01,HRIS-WKR-006678,POS-TEC-L4-0202,JOB-TEC-L4-04,Technology L4 Role 04,TEC,L2,Y,1.0,39.0,2024-11-02,
ASN-006679-01,HRIS-WKR-006679,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,Y,0.6,23.4,2022-03-12,
ASN-006680-01,HRIS-WKR-006680,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,Y,1.0,39.0,2018-04-28,
ASN-006681-01,HRIS-WKR-006681,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,1.0,39.0,2021-09-08,
ASN-006682-01,HRIS-WKR-006682,POS-SAL-L6-0179,JOB-SAL-L6-05,Sales L6 Role 05,SAL,L6,Y,1.0,39.0,2023-11-12,
ASN-006682-02,HRIS-WKR-006682,POS-SAL-L3-0158,JOB-SAL-L3-02,Sales L3 Role 02,SAL,L3,N,0.3,11.7,2019-10-15,
ASN-006683-01,HRIS-WKR-006683,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,Y,0.6,23.4,2024-01-08,
ASN-006683-02,HRIS-WKR-006683,POS-OPS-L3-0049,JOB-OPS-L3-01,Operations L3 Role 01,OPS,L3,N,0.2,7.8,2022-05-31,
ASN-006684-01,HRIS-WKR-006684,POS-OPS-L4-0055,JOB-OPS-L4-01,Operations L4 Role 01,OPS,L4,Y,1.0,39.0,2018-03-25,
ASN-006685-01,HRIS-WKR-006685,POS-SAL-L6-0175,JOB-SAL-L6-01,Sales L6 Role 01,SAL,L6,Y,1.0,39.0,2019-08-24,
ASN-006686-01,HRIS-WKR-006686,POS-TEC-L5-0209,JOB-TEC-L5-05,Technology L5 Role 05,TEC,L5,Y,0.8,31.2,2024-09-01,
ASN-006687-01,HRIS-WKR-006687,POS-OPS-L3-0050,JOB-OPS-L3-02,Operations L3 Role 02,OPS,L3,Y,1.0,39.0,2025-12-03,
ASN-006688-01,HRIS-WKR-006688,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,Y,1.0,39.0,2023-08-18,
ASN-006689-01,HRIS-WKR-006689,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,Y,1.0,39.0,2020-06-15,
ASN-006690-01,HRIS-WKR-006690,POS-FIN-L4-0095,JOB-FIN-L4-05,Finance L4 Role 05,FIN,L4,Y,1.0,39.0,2023-07-12,
ASN-006690-02,HRIS-WKR-006690,POS-HR-L4-0129,JOB-HR-L4-03,People L4 Role 03,HR,L4,N,0.3,11.7,2019-11-30,
ASN-006691-01,HRIS-WKR-006691,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,0.6,23.4,2024-01-29,
ASN-006692-01,HRIS-WKR-006692,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,Y,1.0,39.0,2020-12-20,
ASN-006693-01,HRIS-WKR-006693,POS-OPS-L5-0064,JOB-OPS-L5-04,Operations L5 Role 04,OPS,L5,Y,1.0,39.0,2023-04-06,
ASN-006694-01,HRIS-WKR-006694,POS-TEC-L6-0214,JOB-TEC-L6-04,Technology L6 Role 04,TEC,L6,Y,,,2022-08-04,
ASN-006695-01,HRIS-WKR-006695,POS-HR-L6-0141,JOB-HR-L6-03,People L6 Role 03,HR,L6,Y,1.0,39.0,2020-10-07,
ASN-006696-01,HRIS-WKR-006696,POS-FIN-L6-0103,JOB-FIN-L6-01,Finance L6 Role 01,FIN,L6,Y,1.0,39.0,2020-10-06,
ASN-006697-01,HRIS-WKR-006697,POS-TEC-L3-0195,JOB-TEC-L3-03,Technology L3 Role 03,TEC,L3,Y,1.0,39.0,2024-07-30,
ASN-006698-01,HRIS-WKR-006698,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,Y,1.0,39.0,2019-07-03,
ASN-006699-01,HRIS-WKR-006699,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,Y,,,2020-11-01,
ASN-006699-02,HRIS-WKR-006699,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,N,0.2,7.8,2024-06-03,
ASN-006700-01,HRIS-WKR-006700,POS-HR-L6-0143,JOB-HR-L6-05,People L6 Role 05,HR,L6,Y,1.0,39.0,2018-09-03,
ASN-006701-01,HRIS-WKR-006701,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L5,Y,0.8,31.2,2022-04-29,
ASN-006702-01,HRIS-WKR-006702,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,1.0,39.0,2026-01-27,
ASN-006703-01,HRIS-WKR-006703,POS-SAL-L2-0153,JOB-SAL-L2-03,Sales L2 Role 03,SAL,L2,Y,1.0,39.0,2019-11-01,
ASN-006704-01,HRIS-WKR-006704,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,1.0,39.0,2026-01-29,
ASN-006705-01,HRIS-WKR-006705,POS-TEC-L6-0215,JOB-TEC-L6-05,Technology L6 Role 05,TEC,L6,Y,1.0,39.0,2023-12-19,
ASN-006706-01,HRIS-WKR-006706,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2020-06-10,
ASN-006707-01,HRIS-WKR-006707,POS-ENG-L5-0029,JOB-ENG-L5-05,Engineering L5 Role 05,ENG,L5,Y,0.8,31.2,2025-04-10,
ASN-006708-01,HRIS-WKR-006708,POS-OPS-L2-0046,JOB-OPS-L2-04,Operations L2 Role 04,OPS,L2,Y,1.0,39.0,2024-05-01,
ASN-006709-01,HRIS-WKR-006709,POS-SAL-L6-0178,JOB-SAL-L6-04,Sales L6 Role 04,SAL,L6,Y,1.0,39.0,2019-03-12,
ASN-006710-01,HRIS-WKR-006710,POS-TEC-L3-0196,JOB-TEC-L3-04,Technology L3 Role 04,TEC,L3,Y,0.8,31.2,2022-06-12,
ASN-006710-02,HRIS-WKR-006710,POS-FIN-L6-0103,JOB-FIN-L6-01,Finance L6 Role 01,FIN,L6,N,0.3,11.7,2025-11-09,
ASN-006711-01,HRIS-WKR-006711,POS-SAL-L1-0146,JOB-SAL-L1-02,Sales L1 Role 02,SAL,L1,Y,1.0,39.0,2018-01-24,
ASN-006712-01,HRIS-WKR-006712,POS-FIN-L4-0094,JOB-FIN-L4-04,Finance L4 Role 04,FIN,L4,Y,1.0,39.0,2020-07-14,
ASN-006713-01,HRIS-WKR-006713,POS-FIN-L6-0107,JOB-FIN-L6-05,Finance L6 Role 05,FIN,L6,Y,0.6,23.4,2020-07-20,
ASN-006714-01,HRIS-WKR-006714,POS-OPS-L6-0070,JOB-OPS-L6-04,Operations L6 Role 04,OPS,L6,Y,1.0,39.0,2024-11-28,
ASN-006715-01,HRIS-WKR-006715,POS-HR-L6-0143,JOB-HR-L6-05,People L6 Role 05,HR,L6,Y,1.0,39.0,2018-08-03,
ASN-006716-01,HRIS-WKR-006716,POS-SAL-L4-0168,JOB-SAL-L4-06,Sales L4 Role 06,SAL,L4,Y,1.0,39.0,2019-02-20,
ASN-006717-01,HRIS-WKR-006717,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,Y,1.0,39.0,2020-05-30,
ASN-006718-01,HRIS-WKR-006718,POS-SAL-L6-0180,JOB-SAL-L6-06,Sales L6 Role 06,SAL,L6,Y,0.5,19.5,2022-02-23,
ASN-006719-01,HRIS-WKR-006719,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L2,Y,1.0,39.0,2022-10-17,
ASN-006720-01,HRIS-WKR-006720,POS-OPS-L4-0058,JOB-OPS-L4-04,Operations L4 Role 04,OPS,L4,Y,1.0,39.0,2024-09-02,
ASN-006721-01,HRIS-WKR-006721,POS-ENG-L4-0023,JOB-ENG-L4-05,Engineering L4 Role 05,ENG,L4,Y,1.0,39.0,2021-03-30,
ASN-006722-01,HRIS-WKR-006722,POS-FIN-L5-0097,JOB-FIN-L5-01,Finance L5 Role 01,FIN,L5,Y,1.0,39.0,2019-03-16,
ASN-006723-01,HRIS-WKR-006723,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,1.0,39.0,2021-03-22,
ASN-006723-02,HRIS-WKR-006723,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,N,0.4,15.6,2020-08-30,
ASN-006724-01,HRIS-WKR-006724,POS-ENG-L3-0014,JOB-ENG-L3-02,Engineering L3 Role 02,ENG,L3,Y,1.0,39.0,2022-06-09,
ASN-006725-01,HRIS-WKR-006725,POS-ENG-L3-0017,JOB-ENG-L3-05,Engineering L3 Role 05,ENG,L3,Y,1.0,39.0,2020-07-09,
ASN-006726-01,HRIS-WKR-006726,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,Y,1.0,39.0,2018-10-24,
ASN-006727-01,HRIS-WKR-006727,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,Y,1.0,39.0,2022-10-14,
ASN-006728-01,HRIS-WKR-006728,POS-HR-L6-0144,JOB-HR-L6-06,People L6 Role 06,HR,L6,Y,1.0,39.0,2022-08-02,
ASN-006729-01,HRIS-WKR-006729,POS-ENG-L3-0017,JOB-ENG-L3-05,Engineering L3 Role 05,ENG,L3,Y,1.0,39.0,2018-01-24,
ASN-006729-02,HRIS-WKR-006729,POS-OPS-L6-0072,JOB-OPS-L6-06,Operations L6 Role 06,OPS,L6,N,0.2,7.8,2021-01-13,
ASN-006730-01,HRIS-WKR-006730,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,Y,0.6,23.4,2023-03-24,
ASN-006731-01,HRIS-WKR-006731,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,Y,1.0,39.0,2019-11-04,
ASN-006732-01,HRIS-WKR-006732,POS-HR-L4-0131,JOB-HR-L4-05,People L4 Role 05,HR,L4,Y,1.0,39.0,2020-01-17,
ASN-006733-01,HRIS-WKR-006733,POS-FIN-L4-0096,JOB-FIN-L4-06,Finance L4 Role 06,FIN,L4,Y,0.4,15.6,2018-09-02,
ASN-006734-01,HRIS-WKR-006734,POS-TEC-L3-0193,JOB-TEC-L3-01,Technology L3 Role 01,TEC,L3,Y,1.0,39.0,2024-04-09,
ASN-006735-01,HRIS-WKR-006735,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2020-04-14,
ASN-006736-01,HRIS-WKR-006736,POS-TEC-L5-0206,JOB-TEC-L5-02,Technology L5 Role 02,TEC,L5,Y,1.0,39.0,2025-02-11,
ASN-006737-01,HRIS-WKR-006737,POS-HR-L4-0127,JOB-HR-L4-01,People L4 Role 01,HR,L4,Y,1.0,39.0,2024-08-30,
ASN-006738-01,HRIS-WKR-006738,POS-TEC-L2-0191,JOB-TEC-L2-05,Technology L2 Role 05,TEC,L2,Y,0.8,31.2,2021-11-05,
ASN-006739-01,HRIS-WKR-006739,POS-TEC-L5-0206,JOB-TEC-L5-02,Technology L5 Role 02,TEC,L5,Y,0.8,31.2,2020-07-18,
ASN-006740-01,HRIS-WKR-006740,POS-OPS-L2-0047,JOB-OPS-L2-05,Operations L2 Role 05,OPS,L2,Y,1.0,39.0,2019-11-03,
ASN-006741-01,HRIS-WKR-006741,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,1.0,39.0,2020-01-04,
ASN-006742-01,HRIS-WKR-006742,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,Y,1.0,39.0,2025-02-06,
ASN-006743-01,HRIS-WKR-006743,POS-SAL-L6-0179,JOB-SAL-L6-05,Sales L6 Role 05,SAL,L6,Y,1.0,39.0,2020-09-08,
ASN-006744-01,HRIS-WKR-006744,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,1.0,39.0,2018-10-22,
ASN-006745-01,HRIS-WKR-006745,POS-SAL-L4-0165,JOB-SAL-L4-03,Sales L4 Role 03,SAL,L4,Y,1.0,39.0,2024-09-23,
ASN-006746-01,HRIS-WKR-006746,POS-TEC-L4-0200,JOB-TEC-L4-02,Technology L4 Role 02,TEC,L4,Y,1.0,39.0,2020-08-20,
ASN-006747-01,HRIS-WKR-006747,POS-FIN-L6-0103,JOB-FIN-L6-01,Finance L6 Role 01,FIN,L6,Y,1.0,39.0,2020-09-04,
ASN-006748-01,HRIS-WKR-006748,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,1.0,39.0,2025-03-23,
ASN-006749-01,HRIS-WKR-006749,POS-FIN-L6-0106,JOB-FIN-L6-04,Finance L6 Role 04,FIN,L4,Y,1.0,39.0,2018-04-24,
ASN-006749-02,HRIS-WKR-006749,POS-HR-L3-0121,JOB-HR-L3-01,People L3 Role 01,HR,L3,N,0.3,11.7,2023-06-14,
ASN-006750-01,HRIS-WKR-006750,POS-SAL-L5-0171,JOB-SAL-L5-03,Sales L5 Role 03,SAL,L5,Y,1.0,39.0,2025-03-12,
ASN-006751-01,HRIS-WKR-006751,POS-TEC-L3-0196,JOB-TEC-L3-04,Technology L3 Role 04,TEC,L3,Y,1.0,39.0,2023-08-21,
ASN-006752-01,HRIS-WKR-006752,POS-ENG-L5-0025,JOB-ENG-L5-01,Engineering L5 Role 01,ENG,L5,Y,0.8,31.2,2025-06-30,
ASN-006753-01,HRIS-WKR-006753,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2021-12-18,
ASN-006753-02,HRIS-WKR-006753,POS-SAL-L6-0178,JOB-SAL-L6-04,Sales L6 Role 04,SAL,L6,N,0.2,7.8,2018-10-24,
ASN-006754-01,HRIS-WKR-006754,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,0.8,31.2,2021-07-02,
ASN-006754-02,HRIS-WKR-006754,POS-OPS-L6-0070,JOB-OPS-L6-04,Operations L6 Role 04,OPS,L6,N,0.3,11.7,2020-04-28,
ASN-006755-01,HRIS-WKR-006755,POS-SAL-L1-0146,JOB-SAL-L1-02,Sales L1 Role 02,SAL,L1,Y,1.0,39.0,2024-11-12,
ASN-006756-01,HRIS-WKR-006756,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,0.8,31.2,2024-04-24,
ASN-006757-01,HRIS-WKR-006757,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L3,Y,1.0,39.0,2024-06-18,
ASN-006758-01,HRIS-WKR-006758,POS-OPS-L2-0047,JOB-OPS-L2-05,Operations L2 Role 05,OPS,L2,Y,0.5,19.5,2022-05-13,
ASN-006759-01,HRIS-WKR-006759,POS-HR-L3-0123,JOB-HR-L3-03,People L3 Role 03,HR,L3,Y,1.0,39.0,2021-12-19,
ASN-006760-01,HRIS-WKR-006760,POS-FIN-L2-0083,JOB-FIN-L2-05,Finance L2 Role 05,FIN,L2,Y,0.8,31.2,2022-12-24,
ASN-006761-01,HRIS-WKR-006761,POS-OPS-L6-0072,JOB-OPS-L6-06,Operations L6 Role 06,OPS,L6,Y,1.0,39.0,2020-04-23,
ASN-006762-01,HRIS-WKR-006762,POS-OPS-L4-0057,JOB-OPS-L4-03,Operations L4 Role 03,OPS,L4,Y,1.0,39.0,2026-01-02,
ASN-006763-01,HRIS-WKR-006763,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,,,2025-04-30,
ASN-006763-02,HRIS-WKR-006763,POS-TEC-L4-0202,JOB-TEC-L4-04,Technology L4 Role 04,TEC,L4,N,0.2,7.8,2020-06-16,
ASN-006764-01,HRIS-WKR-006764,POS-TEC-L2-0187,JOB-TEC-L2-01,Technology L2 Role 01,TEC,L2,Y,1.0,39.0,2018-04-26,
ASN-006765-01,HRIS-WKR-006765,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,0.8,31.2,2018-08-03,
ASN-006766-01,HRIS-WKR-006766,POS-ENG-L6-0031,JOB-ENG-L6-01,Engineering L6 Role 01,ENG,L6,Y,1.0,39.0,2023-12-25,
ASN-006767-01,HRIS-WKR-006767,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,0.8,31.2,2025-01-06,
ASN-006768-01,HRIS-WKR-006768,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2025-12-07,
ASN-006769-01,HRIS-WKR-006769,POS-ENG-L2-0009,JOB-ENG-L2-03,Engineering L2 Role 03,ENG,L2,Y,1.0,39.0,2020-10-03,
ASN-006769-02,HRIS-WKR-006769,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,N,0.3,11.7,2022-08-07,
ASN-006770-01,HRIS-WKR-006770,POS-FIN-L3-0086,JOB-FIN-L3-02,Finance L3 Role 02,FIN,L1,Y,0.4,15.6,2021-05-28,
ASN-006771-01,HRIS-WKR-006771,POS-FIN-L4-0096,JOB-FIN-L4-06,Finance L4 Role 06,FIN,L4,Y,1.0,39.0,2021-04-30,
ASN-006772-01,HRIS-WKR-006772,POS-SAL-L3-0159,JOB-SAL-L3-03,Sales L3 Role 03,SAL,L3,Y,,,2020-09-20,
ASN-006773-01,HRIS-WKR-006773,POS-SAL-L4-0166,JOB-SAL-L4-04,Sales L4 Role 04,SAL,L4,Y,0.5,19.5,2020-11-16,
ASN-006774-01,HRIS-WKR-006774,POS-FIN-L2-0081,JOB-FIN-L2-03,Finance L2 Role 03,FIN,L2,Y,1.0,39.0,2022-07-26,
ASN-006775-01,HRIS-WKR-006775,POS-SAL-L6-0179,JOB-SAL-L6-05,Sales L6 Role 05,SAL,L6,Y,1.0,39.0,2018-11-16,
ASN-006776-01,HRIS-WKR-006776,POS-ENG-L2-0008,JOB-ENG-L2-02,Engineering L2 Role 02,ENG,L2,Y,1.0,39.0,2024-06-03,
ASN-006777-01,HRIS-WKR-006777,POS-TEC-L1-0183,JOB-TEC-L1-03,Technology L1 Role 03,TEC,L1,Y,0.5,19.5,2019-06-23,
ASN-006778-01,HRIS-WKR-006778,POS-ENG-L3-0015,JOB-ENG-L3-03,Engineering L3 Role 03,ENG,L3,Y,1.0,39.0,2019-10-12,
ASN-006779-01,HRIS-WKR-006779,POS-HR-L3-0121,JOB-HR-L3-01,People L3 Role 01,HR,L3,Y,0.6,23.4,2024-04-10,
ASN-006780-01,HRIS-WKR-006780,POS-FIN-L5-0097,JOB-FIN-L5-01,Finance L5 Role 01,FIN,L5,Y,1.0,39.0,2019-11-29,
ASN-006781-01,HRIS-WKR-006781,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,1.0,39.0,2020-07-19,
ASN-006782-01,HRIS-WKR-006782,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,1.0,39.0,2025-06-21,
ASN-006783-01,HRIS-WKR-006783,POS-TEC-L4-0202,JOB-TEC-L4-04,Technology L4 Role 04,TEC,L4,Y,1.0,39.0,2022-12-29,
ASN-006784-01,HRIS-WKR-006784,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2023-08-12,
ASN-006785-01,HRIS-WKR-006785,POS-TEC-L2-0188,JOB-TEC-L2-02,Technology L2 Role 02,TEC,L2,Y,1.0,39.0,2021-08-18,
ASN-006785-02,HRIS-WKR-006785,POS-HR-L4-0127,JOB-HR-L4-01,People L4 Role 01,HR,L4,N,0.3,11.7,2020-07-27,
ASN-006786-01,HRIS-WKR-006786,POS-HR-L3-0126,JOB-HR-L3-06,People L3 Role 06,HR,L3,Y,0.4,15.6,2019-03-26,
ASN-006787-01,HRIS-WKR-006787,POS-OPS-L3-0050,JOB-OPS-L3-02,Operations L3 Role 02,OPS,L3,Y,1.0,39.0,2025-03-28,
ASN-006788-01,HRIS-WKR-006788,POS-SAL-L2-0155,JOB-SAL-L2-05,Sales L2 Role 05,SAL,L2,Y,0.8,31.2,2020-08-31,
ASN-006789-01,HRIS-WKR-006789,POS-HR-L2-0119,JOB-HR-L2-05,People L2 Role 05,HR,L2,Y,0.8,31.2,2019-05-20,
ASN-006790-01,HRIS-WKR-006790,POS-HR-L3-0125,JOB-HR-L3-05,People L3 Role 05,HR,L3,Y,1.0,39.0,2021-09-28,
ASN-006791-01,HRIS-WKR-006791,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,Y,1.0,39.0,2022-12-14,
ASN-006791-02,HRIS-WKR-006791,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,N,0.3,11.7,2026-01-04,
ASN-006792-01,HRIS-WKR-006792,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,1.0,39.0,2018-12-23,
ASN-006793-01,HRIS-WKR-006793,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,Y,1.0,39.0,2018-09-24,
ASN-006794-01,HRIS-WKR-006794,POS-OPS-L5-0064,JOB-OPS-L5-04,Operations L5 Role 04,OPS,L5,Y,1.0,39.0,2024-05-29,
ASN-006795-01,HRIS-WKR-006795,POS-TEC-L6-0213,JOB-TEC-L6-03,Technology L6 Role 03,TEC,L6,Y,0.8,31.2,2024-07-31,
ASN-006796-01,HRIS-WKR-006796,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L3,Y,1.0,39.0,2022-05-27,
ASN-006796-02,HRIS-WKR-006796,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,N,0.2,7.8,2024-03-11,
ASN-006797-01,HRIS-WKR-006797,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2020-08-07,
ASN-006798-01,HRIS-WKR-006798,POS-ENG-L2-0011,JOB-ENG-L2-05,Engineering L2 Role 05,ENG,L2,Y,1.0,39.0,2025-12-15,
ASN-006799-01,HRIS-WKR-006799,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L4,Y,1.0,39.0,2018-09-05,
ASN-006800-01,HRIS-WKR-006800,POS-TEC-L3-0197,JOB-TEC-L3-05,Technology L3 Role 05,TEC,L3,Y,0.8,31.2,2023-12-13,
ASN-006801-01,HRIS-WKR-006801,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L2,Y,0.8,31.2,2020-11-01,
ASN-006802-01,HRIS-WKR-006802,POS-FIN-L1-0073,JOB-FIN-L1-01,Finance L1 Role 01,FIN,L1,Y,1.0,39.0,2021-08-26,
ASN-006803-01,HRIS-WKR-006803,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,Y,1.0,39.0,2022-06-11,
ASN-006804-01,HRIS-WKR-006804,POS-FIN-L3-0087,JOB-FIN-L3-03,Finance L3 Role 03,FIN,L3,Y,0.8,31.2,2019-04-04,
ASN-006805-01,HRIS-WKR-006805,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,0.6,23.4,2020-08-08,
