payroll_line_id,payroll_run_id,payroll_worker_id,earning_code,earning_description,amount,currency_code,component_family_candidate,off_cycle_flag,retro_flag
LINE-000010004,RUN-IE-2026-02-REG-001,PAY-WKR-006874,BONUS,Bonus payment,882.91,EUR,VARIABLE,N,N
LINE-000010005,RUN-IE-2026-02-REG-001,PAY-WKR-006875,BASE,Base salary,10254.79,EUR,BASE,N,N
LINE-000010006,RUN-IE-2026-02-REG-001,PAY-WKR-006876,BASE,Base salary,9752.86,EUR,BASE,N,N
LINE-000010007,RUN-IE-2026-02-REG-001,PAY-WKR-006877,BASE,Base salary,3425.47,EUR,BASE,N,N
LINE-000010008,RUN-IE-2026-02-REG-001,PAY-WKR-006878,BASE,Base salary,3338.05,EUR,BASE,N,N
LINE-000010009,RUN-IE-2026-02-REG-001,PAY-WKR-006878,BONUS,Bonus payment,337.33,EUR,VARIABLE,N,N
LINE-000010010,RUN-IE-2026-02-REG-001,PAY-WKR-006878,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),68.12,EUR,EXCLUDED,Y,N
LINE-000010011,RUN-IE-2026-02-REG-001,PAY-WKR-006879,BASE,Base salary,4841.82,EUR,BASE,N,N
LINE-000010012,RUN-IE-2026-02-REG-001,PAY-WKR-006880,BASE,Base salary,4848.6,EUR,BASE,N,N
LINE-000010013,RUN-IE-2026-02-REG-001,PAY-WKR-006881,BASE,Base salary,2163.27,EUR,BASE,N,N
LINE-000010014,RUN-IE-2026-02-REG-001,PAY-WKR-006881,ALLOW_TRAVEL,Travel allowance (excluded),27.72,EUR,ALLOWANCE,N,N
LINE-000010015,RUN-IE-2026-02-REG-001,PAY-WKR-006882,BASE,Base salary,4631.39,EUR,BASE,N,N
LINE-000010016,RUN-IE-2026-02-REG-001,PAY-WKR-006882,BONUS,Bonus payment,1429.17,EUR,VARIABLE,N,N
LINE-000010017,RUN-IE-2026-02-REG-001,PAY-WKR-006883,BASE,Base salary,2586.92,EUR,BASE,N,N
LINE-000010018,RUN-IE-2026-02-REG-001,PAY-WKR-006884,BASE,Base salary,11515.79,EUR,BASE,N,N
LINE-000010019,RUN-IE-2026-02-REG-001,PAY-WKR-006885,BASE,Base salary,4703.07,EUR,BASE,N,N
LINE-000010020,RUN-IE-2026-02-REG-001,PAY-WKR-006886,BASE,Base salary,4553.02,EUR,BASE,N,N
LINE-000010021,RUN-IE-2026-02-REG-001,PAY-WKR-006887,UNMAPPED_X,Intentionally unmapped code (blocker),227.02,EUR,UNKNOWN,N,N
LINE-000010022,RUN-IE-2026-02-REG-001,PAY-WKR-006887,BASE,Base salary,9116.3,EUR,BASE,N,N
LINE-000010023,RUN-IE-2026-02-REG-001,PAY-WKR-006887,BONUS,Bonus payment,1820.4,EUR,VARIABLE,N,N
LINE-000010024,RUN-IE-2026-02-REG-001,PAY-WKR-006888,BASE,Base salary,5392.86,EUR,BASE,N,N
LINE-000010025,RUN-IE-2026-02-REG-001,PAY-WKR-006888,RETRO_ADJ,Retro adjustment (excluded),-35.17,EUR,EXCLUDED,N,Y
LINE-000010026,RUN-IE-2026-02-REG-001,PAY-WKR-006889,BASE,Base salary,9907.55,EUR,BASE,N,N
LINE-000010027,RUN-IE-2026-02-REG-001,PAY-WKR-006889,ALLOW_TRAVEL,Travel allowance (excluded),145.12,EUR,ALLOWANCE,N,N
LINE-000010028,RUN-IE-2026-02-REG-001,PAY-WKR-006890,BASE,Base salary,4437.02,EUR,BASE,N,N
LINE-000010029,RUN-IE-2026-02-REG-001,PAY-WKR-006891,SUSPECT_BASE,Suspected misclassified base-like code,1057.7,EUR,BASE,N,N
LINE-000010030,RUN-IE-2026-02-REG-001,PAY-WKR-006891,BASE,Base salary,9590.89,EUR,BASE,N,N
LINE-000010031,RUN-IE-2026-02-REG-001,PAY-WKR-006892,BASE,Base salary,3282.13,EUR,BASE,N,N
LINE-000010032,RUN-IE-2026-02-REG-001,PAY-WKR-006893,BASE,Base salary,3584.55,EUR,BASE,N,N
LINE-000010033,RUN-IE-2026-02-REG-001,PAY-WKR-006894,BASE,Base salary,2758.86,EUR,BASE,N,N
LINE-000010034,RUN-IE-2026-02-REG-001,PAY-WKR-006895,BASE,Base salary,5978.35,EUR,BASE,N,N
LINE-000010035,RUN-IE-2026-02-REG-001,PAY-WKR-006896,BASE,Base salary,5885.49,EUR,BASE,N,N
LINE-000010036,RUN-IE-2026-02-REG-001,PAY-WKR-006896,BONUS,Bonus payment,1690.26,EUR,VARIABLE,N,N
LINE-000010037,RUN-IE-2026-02-REG-001,PAY-WKR-006897,BASE,Base salary,3220.72,EUR,BASE,N,N
LINE-000010038,RUN-IE-2026-02-REG-001,PAY-WKR-006898,SUSPECT_BASE,Suspected misclassified base-like code,1135.24,EUR,BASE,N,N
LINE-000010039,RUN-IE-2026-02-REG-001,PAY-WKR-006898,BASE,Base salary,3782.19,EUR,BASE,N,N
LINE-000010040,RUN-IE-2026-02-REG-001,PAY-WKR-006899,BASE,Base salary,3180.59,EUR,BASE,N,N
LINE-000010041,RUN-IE-2026-02-REG-001,PAY-WKR-006900,BASE,Base salary,14455.83,EUR,BASE,N,N
LINE-000010042,RUN-IE-2026-02-REG-001,PAY-WKR-006900,BONUS,Bonus payment,4419.41,EUR,VARIABLE,N,N
LINE-000010043,RUN-IE-2026-02-REG-001,PAY-WKR-006901,SUSPECT_BASE,Suspected misclassified base-like code,833.0,EUR,BASE,N,N
LINE-000010044,RUN-IE-2026-02-REG-001,PAY-WKR-006901,BASE,Base salary,8461.18,EUR,BASE,N,N
LINE-000010045,RUN-IE-2026-02-REG-001,PAY-WKR-006902,BASE,Base salary,2625.97,EUR,BASE,N,N
LINE-000010046,RUN-IE-2026-02-REG-001,PAY-WKR-006903,BASE,Base salary,4055.22,EUR,BASE,N,N
LINE-000010047,RUN-IE-2026-02-REG-001,PAY-WKR-006904,BASE,Base salary,7770.16,EUR,BASE,N,N
LINE-000010048,RUN-IE-2026-02-REG-001,PAY-WKR-006905,BASE,Base salary,2872.79,EUR,BASE,N,N
LINE-000010049,RUN-IE-2026-02-REG-001,PAY-WKR-006906,BASE,Base salary,3326.52,EUR,BASE,N,N
LINE-000010050,RUN-IE-2026-02-REG-001,PAY-WKR-006907,BASE,Base salary,6132.05,EUR,BASE,N,N
LINE-000010051,RUN-IE-2026-02-REG-001,PAY-WKR-006908,BASE,Base salary,13684.77,EUR,BASE,N,N
LINE-000010052,RUN-IE-2026-02-REG-001,PAY-WKR-006909,BASE,Base salary,7964.52,EUR,BASE,N,N
LINE-000010053,RUN-IE-2026-02-REG-001,PAY-WKR-006909,BONUS,Bonus payment,1111.88,EUR,VARIABLE,N,N
LINE-000010054,RUN-IE-2026-02-REG-001,PAY-WKR-006910,BASE,Base salary,13693.63,EUR,BASE,N,N
LINE-000010055,RUN-IE-2026-02-REG-001,PAY-WKR-006910,ALLOW_TRAVEL,Travel allowance (excluded),40.26,EUR,ALLOWANCE,N,N
LINE-000010056,RUN-IE-2026-02-REG-001,PAY-WKR-006911,BASE,Base salary,8829.23,EUR,BASE,N,N
LINE-000010057,RUN-IE-2026-02-REG-001,PAY-WKR-006911,ALLOW_TRAVEL,Travel allowance (excluded),21.48,EUR,ALLOWANCE,N,N
LINE-000010058,RUN-IE-2026-02-REG-001,PAY-WKR-006912,BASE,Base salary,8094.75,EUR,BASE,N,N
LINE-000010059,RUN-IE-2026-02-REG-001,PAY-WKR-006913,BASE,Base salary,3536.57,EUR,BASE,N,N
LINE-000010060,RUN-IE-2026-02-REG-001,PAY-WKR-006914,BASE,Base salary,14563.64,EUR,BASE,N,N
LINE-000010061,RUN-IE-2026-02-REG-001,PAY-WKR-006915,SUSPECT_BASE,Suspected misclassified base-like code,940.25,EUR,BASE,N,N
LINE-000010062,RUN-IE-2026-02-REG-001,PAY-WKR-006915,BASE,Base salary,3834.79,EUR,BASE,N,N
LINE-000010063,RUN-IE-2026-02-REG-001,PAY-WKR-006916,BASE,Base salary,3074.74,EUR,BASE,N,N
LINE-000010064,RUN-IE-2026-02-REG-001,PAY-WKR-006917,BASE,Base salary,4482.08,EUR,BASE,N,N
LINE-000010065,RUN-IE-2026-02-REG-001,PAY-WKR-006917,BONUS,Bonus payment,1129.32,EUR,VARIABLE,N,N
LINE-000010066,RUN-IE-2026-02-REG-001,PAY-WKR-006918,BASE,Base salary,9856.18,EUR,BASE,N,N
LINE-000010067,RUN-IE-2026-02-REG-001,PAY-WKR-006919,BASE,Base salary,15264.59,EUR,BASE,N,N
LINE-000010068,RUN-IE-2026-02-REG-001,PAY-WKR-006920,BASE,Base salary,8685.37,EUR,BASE,N,N
LINE-000010069,RUN-IE-2026-02-REG-001,PAY-WKR-006921,BASE,Base salary,5239.46,EUR,BASE,N,N
LINE-000010070,RUN-IE-2026-02-REG-001,PAY-WKR-006921,ALLOW_TRAVEL,Travel allowance (excluded),58.97,EUR,ALLOWANCE,N,N
LINE-000010071,RUN-IE-2026-02-REG-001,PAY-WKR-006922,BASE,Base salary,15893.02,EUR,BASE,N,N
LINE-000010072,RUN-IE-2026-02-REG-001,PAY-WKR-006923,BASE,Base salary,2687.84,EUR,BASE,N,N
LINE-000010073,RUN-IE-2026-02-REG-001,PAY-WKR-006924,BASE,Base salary,2549.34,EUR,BASE,N,N
LINE-000010074,RUN-IE-2026-02-REG-001,PAY-WKR-006925,BASE,Base salary,4392.18,EUR,BASE,N,N
LINE-000010075,RUN-IE-2026-02-REG-001,PAY-WKR-006925,BONUS,Bonus payment,584.23,EUR,VARIABLE,N,N
LINE-000010076,RUN-IE-2026-02-REG-001,PAY-WKR-006925,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),223.85,EUR,EXCLUDED,Y,N
LINE-000010077,RUN-IE-2026-02-REG-001,PAY-WKR-006926,SUSPECT_BASE,Suspected misclassified base-like code,563.56,EUR,BASE,N,N
LINE-000010078,RUN-IE-2026-02-REG-001,PAY-WKR-006926,BASE,Base salary,2408.31,EUR,BASE,N,N
LINE-000010079,RUN-IE-2026-02-REG-001,PAY-WKR-006926,BONUS,Bonus payment,588.68,EUR,VARIABLE,N,N
LINE-000010080,RUN-IE-2026-02-REG-001,PAY-WKR-006927,BASE,Base salary,3206.18,EUR,BASE,N,N
LINE-000010081,RUN-IE-2026-02-REG-001,PAY-WKR-006928,BASE,Base salary,14775.01,EUR,BASE,N,N
LINE-000010082,RUN-IE-2026-02-REG-001,PAY-WKR-006928,BONUS,Bonus payment,4023.26,EUR,VARIABLE,N,N
LINE-000010083,RUN-IE-2026-02-REG-001,PAY-WKR-006929,UNMAPPED_X,Intentionally unmapped code (blocker),87.59,EUR,UNKNOWN,N,N
LINE-000010084,RUN-IE-2026-02-REG-001,PAY-WKR-006929,BASE,Base salary,3745.34,EUR,BASE,N,N
LINE-000010085,RUN-IE-2026-02-REG-001,PAY-WKR-006930,BASE,Base salary,4582.7,EUR,BASE,N,N
LINE-000010086,RUN-IE-2026-02-REG-001,PAY-WKR-006931,BASE,Base salary,6476.62,EUR,BASE,N,N
LINE-000010087,RUN-IE-2026-02-REG-001,PAY-WKR-006931,BONUS,Bonus payment,1943.01,EUR,VARIABLE,N,N
LINE-000010088,RUN-IE-2026-02-REG-001,PAY-WKR-006932,BASE,Base salary,5661.9,EUR,BASE,N,N
LINE-000010089,RUN-IE-2026-02-REG-001,PAY-WKR-006933,BASE,Base salary,11839.43,EUR,BASE,N,N
LINE-000010090,RUN-IE-2026-02-REG-001,PAY-WKR-006933,BONUS,Bonus payment,3727.97,EUR,VARIABLE,N,N
LINE-000010091,RUN-IE-2026-02-REG-001,PAY-WKR-006934,BASE,Base salary,2987.74,EUR,BASE,N,N
LINE-000010092,RUN-IE-2026-02-REG-001,PAY-WKR-006935,BASE,Base salary,2471.55,EUR,BASE,N,N
LINE-000010093,RUN-IE-2026-02-REG-001,PAY-WKR-006935,ALLOW_TRAVEL,Travel allowance (excluded),140.46,EUR,ALLOWANCE,N,N
LINE-000010094,RUN-IE-2026-02-REG-001,PAY-WKR-006936,BASE,Base salary,10028.37,EUR,BASE,N,N
LINE-000010095,RUN-IE-2026-02-REG-001,PAY-WKR-006937,BASE,Base salary,2241.6,EUR,BASE,N,N
LINE-000010096,RUN-IE-2026-02-REG-001,PAY-WKR-006938,SUSPECT_BASE,Suspected misclassified base-like code,767.52,EUR,BASE,N,N
LINE-000010097,RUN-IE-2026-02-REG-001,PAY-WKR-006938,BASE,Base salary,9144.62,EUR,BASE,N,N
LINE-000010098,RUN-IE-2026-02-REG-001,PAY-WKR-006939,BASE,Base salary,3421.32,EUR,BASE,N,N
LINE-000010099,RUN-IE-2026-02-REG-001,PAY-WKR-006939,RETRO_ADJ,Retro adjustment (excluded),71.49,EUR,EXCLUDED,N,Y
LINE-000010100,RUN-IE-2026-02-REG-001,PAY-WKR-006940,BASE,Base salary,5812.13,EUR,BASE,N,N
LINE-000010101,RUN-IE-2026-02-REG-001,PAY-WKR-006940,ALLOW_TRAVEL,Travel allowance (excluded),57.35,EUR,ALLOWANCE,N,N
LINE-000010102,RUN-IE-2026-02-REG-001,PAY-WKR-006941,BASE,Base salary,10923.21,EUR,BASE,N,N
LINE-000010103,RUN-IE-2026-02-REG-001,PAY-WKR-006941,BONUS,Bonus payment,3499.37,EUR,VARIABLE,N,N
LINE-000010104,RUN-IE-2026-02-REG-001,PAY-WKR-006942,BASE,Base salary,5480.22,EUR,BASE,N,N
LINE-000010105,RUN-IE-2026-02-REG-001,PAY-WKR-006943,SUSPECT_BASE,Suspected misclassified base-like code,1032.78,EUR,BASE,N,N
LINE-000010106,RUN-IE-2026-02-REG-001,PAY-WKR-006943,BASE,Base salary,3235.59,EUR,BASE,N,N
LINE-000010107,RUN-IE-2026-02-REG-001,PAY-WKR-006944,BASE,Base salary,6096.33,EUR,BASE,N,N
LINE-000010108,RUN-IE-2026-02-REG-001,PAY-WKR-006945,BASE,Base salary,9588.12,EUR,BASE,N,N
LINE-000010109,RUN-IE-2026-02-REG-001,PAY-WKR-006946,BASE,Base salary,11906.03,EUR,BASE,N,N
LINE-000010110,RUN-IE-2026-02-REG-001,PAY-WKR-006947,BASE,Base salary,6522.73,EUR,BASE,N,N
LINE-000010111,RUN-IE-2026-02-REG-001,PAY-WKR-006947,BONUS,Bonus payment,1402.87,EUR,VARIABLE,N,N
LINE-000010112,RUN-IE-2026-02-REG-001,PAY-WKR-006948,BASE,Base salary,6708.1,EUR,BASE,N,N
LINE-000010113,RUN-IE-2026-02-REG-001,PAY-WKR-006949,BASE,Base salary,6205.87,EUR,BASE,N,N
LINE-000010114,RUN-IE-2026-02-REG-001,PAY-WKR-006950,BASE,Base salary,5900.32,EUR,BASE,N,N
LINE-000010115,RUN-IE-2026-02-REG-001,PAY-WKR-006951,BASE,Base salary,3100.29,EUR,BASE,N,N
LINE-000010116,RUN-IE-2026-02-REG-001,PAY-WKR-006952,BASE,Base salary,3682.43,EUR,BASE,N,N
LINE-000010117,RUN-IE-2026-02-REG-001,PAY-WKR-006953,BASE,Base salary,7974.38,EUR,BASE,N,N
LINE-000010118,RUN-IE-2026-02-REG-001,PAY-WKR-006954,BASE,Base salary,4553.1,EUR,BASE,N,N
LINE-000010119,RUN-IE-2026-02-REG-001,PAY-WKR-006954,RETRO_ADJ,Retro adjustment (excluded),428.7,EUR,EXCLUDED,N,Y
LINE-000010120,RUN-IE-2026-02-REG-001,PAY-WKR-006955,BASE,Base salary,13614.59,EUR,BASE,N,N
LINE-000010121,RUN-IE-2026-02-REG-001,PAY-WKR-006956,BASE,Base salary,3010.18,EUR,BASE,N,N
LINE-000010122,RUN-IE-2026-02-REG-001,PAY-WKR-006957,BASE,Base salary,2532.21,EUR,BASE,N,N
LINE-000010123,RUN-IE-2026-02-REG-001,PAY-WKR-006958,BASE,Base salary,3279.01,EUR,BASE,N,N
LINE-000010124,RUN-IE-2026-02-REG-001,PAY-WKR-006959,BASE,Base salary,4869.4,EUR,BASE,N,N
LINE-000010125,RUN-IE-2026-02-REG-001,PAY-WKR-006960,BASE,Base salary,8395.48,EUR,BASE,N,N
LINE-000010126,RUN-IE-2026-02-REG-001,PAY-WKR-006960,BONUS,Bonus payment,2978.88,EUR,VARIABLE,N,N
LINE-000010127,RUN-IE-2026-02-REG-001,PAY-WKR-006961,BASE,Base salary,5633.03,EUR,BASE,N,N
LINE-000010128,RUN-IE-2026-02-REG-001,PAY-WKR-006962,BASE,Base salary,13993.88,EUR,BASE,N,N
LINE-000010129,RUN-IE-2026-02-REG-001,PAY-WKR-006963,BASE,Base salary,4069.25,EUR,BASE,N,N
LINE-000010130,RUN-IE-2026-02-REG-001,PAY-WKR-006963,RETRO_ADJ,Retro adjustment (excluded),174.54,EUR,EXCLUDED,N,Y
LINE-000010131,RUN-IE-2026-02-REG-001,PAY-WKR-006964,BASE,Base salary,2091.26,EUR,BASE,N,N
LINE-000010132,RUN-IE-2026-02-REG-001,PAY-WKR-006964,BONUS,Bonus payment,336.81,EUR,VARIABLE,N,N
LINE-000010133,RUN-IE-2026-02-REG-001,PAY-WKR-006965,BASE,Base salary,14060.25,EUR,BASE,N,N
LINE-000010134,RUN-IE-2026-02-REG-001,PAY-WKR-006966,BASE,Base salary,4120.25,EUR,BASE,N,N
LINE-000010135,RUN-IE-2026-02-REG-001,PAY-WKR-006967,BASE,Base salary,6181.11,EUR,BASE,N,N
LINE-000010136,RUN-IE-2026-02-REG-001,PAY-WKR-006968,BASE,Base salary,7047.54,EUR,BASE,N,N
LINE-000010137,RUN-IE-2026-02-REG-001,PAY-WKR-006968,ALLOW_TRAVEL,Travel allowance (excluded),31.33,EUR,ALLOWANCE,N,N
LINE-000010138,RUN-IE-2026-02-REG-001,PAY-WKR-006969,BASE,Base salary,13082.63,EUR,BASE,N,N
LINE-000010139,RUN-IE-2026-02-REG-001,PAY-WKR-006970,BASE,Base salary,15385.75,EUR,BASE,N,N
LINE-000010140,RUN-IE-2026-02-REG-001,PAY-WKR-006971,BASE,Base salary,8063.77,EUR,BASE,N,N
LINE-000010141,RUN-IE-2026-02-REG-001,PAY-WKR-006971,ALLOW_TRAVEL,Travel allowance (excluded),124.98,EUR,ALLOWANCE,N,N
LINE-000010142,RUN-IE-2026-02-REG-001,PAY-WKR-006972,BASE,Base salary,10572.18,EUR,BASE,N,N
LINE-000010143,RUN-IE-2026-02-REG-001,PAY-WKR-006973,BASE,Base salary,2568.25,EUR,BASE,N,N
LINE-000010144,RUN-IE-2026-02-REG-001,PAY-WKR-006974,BASE,Base salary,13494.27,EUR,BASE,N,N
LINE-000010145,RUN-IE-2026-02-REG-001,PAY-WKR-006975,BASE,Base salary,4659.6,EUR,BASE,N,N
LINE-000010146,RUN-IE-2026-02-REG-001,PAY-WKR-006975,BONUS,Bonus payment,1714.21,EUR,VARIABLE,N,N
LINE-000010147,RUN-IE-2026-02-REG-001,PAY-WKR-006976,BASE,Base salary,2624.56,EUR,BASE,N,N
LINE-000010148,RUN-IE-2026-02-REG-001,PAY-WKR-006976,BONUS,Bonus payment,102.59,EUR,VARIABLE,N,N
LINE-000010149,RUN-IE-2026-02-REG-001,PAY-WKR-006977,BASE,Base salary,4480.26,EUR,BASE,N,N
LINE-000010150,RUN-IE-2026-02-REG-001,PAY-WKR-006978,BASE,Base salary,6190.71,EUR,BASE,N,N
LINE-000010151,RUN-IE-2026-02-REG-001,PAY-WKR-006979,BASE,Base salary,6687.69,EUR,BASE,N,N
LINE-000010152,RUN-IE-2026-02-REG-001,PAY-WKR-006979,RETRO_ADJ,Retro adjustment (excluded),-142.19,EUR,EXCLUDED,N,Y
LINE-000010153,RUN-IE-2026-02-REG-001,PAY-WKR-006980,BASE,Base salary,7940.59,EUR,BASE,N,N
LINE-000010154,RUN-IE-2026-02-REG-001,PAY-WKR-006981,BASE,Base salary,3799.85,EUR,BASE,N,N
LINE-000010155,RUN-IE-2026-02-REG-001,PAY-WKR-006982,BASE,Base salary,7532.0,EUR,BASE,N,N
LINE-000010156,RUN-IE-2026-02-REG-001,PAY-WKR-006983,BASE,Base salary,5990.23,EUR,BASE,N,N
LINE-000010157,RUN-IE-2026-02-REG-001,PAY-WKR-006984,BASE,Base salary,9652.91,EUR,BASE,N,N
LINE-000010158,RUN-IE-2026-02-REG-001,PAY-WKR-006985,BASE,Base salary,8975.63,EUR,BASE,N,N
LINE-000010159,RUN-IE-2026-02-REG-001,PAY-WKR-006986,BASE,Base salary,12180.01,EUR,BASE,N,N
LINE-000010160,RUN-IE-2026-02-REG-001,PAY-WKR-006987,BASE,Base salary,4418.14,EUR,BASE,N,N
LINE-000010161,RUN-IE-2026-02-REG-001,PAY-WKR-006988,BASE,Base salary,8078.77,EUR,BASE,N,N
LINE-000010162,RUN-IE-2026-02-REG-001,PAY-WKR-006989,BASE,Base salary,14687.13,EUR,BASE,N,N
LINE-000010163,RUN-IE-2026-02-REG-001,PAY-WKR-006990,BASE,Base salary,13913.24,EUR,BASE,N,N
LINE-000010164,RUN-IE-2026-02-REG-001,PAY-WKR-006991,BASE,Base salary,4065.86,EUR,BASE,N,N
LINE-000010165,RUN-IE-2026-02-REG-001,PAY-WKR-006991,BONUS,Bonus payment,1064.39,EUR,VARIABLE,N,N
LINE-000010166,RUN-IE-2026-02-REG-001,PAY-WKR-006992,UNMAPPED_X,Intentionally unmapped code (blocker),25.15,EUR,UNKNOWN,N,N
LINE-000010167,RUN-IE-2026-02-REG-001,PAY-WKR-006992,BASE,Base salary,14844.79,EUR,BASE,N,N
LINE-000010168,RUN-IE-2026-02-REG-001,PAY-WKR-006993,BASE,Base salary,2374.14,EUR,BASE,N,N
LINE-000010169,RUN-IE-2026-02-REG-001,PAY-WKR-006994,BASE,Base salary,6119.84,EUR,BASE,N,N
LINE-000010170,RUN-IE-2026-02-REG-001,PAY-WKR-006994,BONUS,Bonus payment,1682.96,EUR,VARIABLE,N,N
LINE-000010171,RUN-IE-2026-02-REG-001,PAY-WKR-006995,BASE,Base salary,5675.9,EUR,BASE,N,N
LINE-000010172,RUN-IE-2026-02-REG-001,PAY-WKR-006996,BASE,Base salary,4095.59,EUR,BASE,N,N
LINE-000010173,RUN-IE-2026-02-REG-001,PAY-WKR-006997,BASE,Base salary,6078.32,EUR,BASE,N,N
LINE-000010174,RUN-IE-2026-02-REG-001,PAY-WKR-006998,BASE,Base salary,11984.81,EUR,BASE,N,N
LINE-000010175,RUN-IE-2026-02-REG-001,PAY-WKR-006999,BASE,Base salary,6555.36,EUR,BASE,N,N
LINE-000010176,RUN-IE-2026-02-REG-001,PAY-WKR-006999,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-1.28,EUR,EXCLUDED,Y,N
LINE-000010177,RUN-IE-2026-02-REG-001,PAY-WKR-007000,BASE,Base salary,8556.0,EUR,BASE,N,N
LINE-000010178,RUN-IE-2026-02-REG-001,PAY-WKR-007000,RETRO_ADJ,Retro adjustment (excluded),542.86,EUR,EXCLUDED,N,Y
LINE-000010179,RUN-IE-2026-02-REG-001,PAY-WKR-007001,BASE,Base salary,10531.43,EUR,BASE,N,N
LINE-000010180,RUN-IE-2026-02-REG-001,PAY-WKR-007002,BASE,Base salary,12621.51,EUR,BASE,N,N
LINE-000010181,RUN-IE-2026-02-REG-001,PAY-WKR-007002,BONUS,Bonus payment,2228.56,EUR,VARIABLE,N,N
LINE-000010182,RUN-IE-2026-02-REG-001,PAY-WKR-007002,ALLOW_TRAVEL,Travel allowance (excluded),38.9,EUR,ALLOWANCE,N,N
LINE-000010183,RUN-IE-2026-02-REG-001,PAY-WKR-007003,BASE,Base salary,3364.25,EUR,BASE,N,N
LINE-000010184,RUN-IE-2026-02-REG-001,PAY-WKR-007004,BASE,Base salary,13147.03,EUR,BASE,N,N
LINE-000010185,RUN-IE-2026-02-REG-001,PAY-WKR-007004,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),104.19,EUR,EXCLUDED,Y,N
LINE-000010186,RUN-IE-2026-02-REG-001,PAY-WKR-007005,BASE,Base salary,2704.29,EUR,BASE,N,N
LINE-000010187,RUN-IE-2026-02-REG-001,PAY-WKR-007006,BASE,Base salary,6828.95,EUR,BASE,N,N
LINE-000010188,RUN-IE-2026-02-REG-001,PAY-WKR-007007,BASE,Base salary,2462.35,EUR,BASE,N,N
LINE-000010189,RUN-IE-2026-02-REG-001,PAY-WKR-007007,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-191.52,EUR,EXCLUDED,Y,N
LINE-000010190,RUN-IE-2026-02-REG-001,PAY-WKR-007008,BASE,Base salary,8218.9,EUR,BASE,N,N
LINE-000010191,RUN-IE-2026-02-REG-001,PAY-WKR-007009,BASE,Base salary,3635.55,EUR,BASE,N,N
LINE-000010192,RUN-IE-2026-02-REG-001,PAY-WKR-007009,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),173.18,EUR,EXCLUDED,Y,N
LINE-000010193,RUN-IE-2026-02-REG-001,PAY-WKR-007010,BASE,Base salary,12863.11,EUR,BASE,N,N
LINE-000010194,RUN-IE-2026-02-REG-001,PAY-WKR-007010,BONUS,Bonus payment,3869.53,EUR,VARIABLE,N,N
LINE-000010195,RUN-IE-2026-02-REG-001,PAY-WKR-007011,BASE,Base salary,8482.81,EUR,BASE,N,N
LINE-000010196,RUN-IE-2026-02-REG-001,PAY-WKR-007012,BASE,Base salary,6656.92,EUR,BASE,N,N
LINE-000010197,RUN-IE-2026-02-REG-001,PAY-WKR-007013,BASE,Base salary,15695.44,EUR,BASE,N,N
LINE-000010198,RUN-IE-2026-02-REG-001,PAY-WKR-007013,RETRO_ADJ,Retro adjustment (excluded),4.11,EUR,EXCLUDED,N,Y
LINE-000010199,RUN-IE-2026-02-REG-001,PAY-WKR-007014,BASE,Base salary,4537.53,EUR,BASE,N,N
LINE-000010200,RUN-IE-2026-02-REG-001,PAY-WKR-007015,BASE,Base salary,5640.55,EUR,BASE,N,N
LINE-000010201,RUN-IE-2026-02-REG-001,PAY-WKR-007015,BONUS,Bonus payment,1218.89,EUR,VARIABLE,N,N
LINE-000010202,RUN-IE-2026-02-REG-001,PAY-WKR-007016,SUSPECT_BASE,Suspected misclassified base-like code,565.28,EUR,BASE,N,N
LINE-000010203,RUN-IE-2026-02-REG-001,PAY-WKR-007016,BASE,Base salary,3387.84,EUR,BASE,N,N
LINE-000010204,RUN-IE-2026-02-REG-001,PAY-WKR-007017,BASE,Base salary,5947.03,EUR,BASE,N,N
LINE-000010205,RUN-IE-2026-02-REG-001,PAY-WKR-007018,UNMAPPED_X,Intentionally unmapped code (blocker),53.33,EUR,UNKNOWN,N,N
LINE-000010206,RUN-IE-2026-02-REG-001,PAY-WKR-007018,BASE,Base salary,8430.47,EUR,BASE,N,N
LINE-000010207,RUN-IE-2026-02-REG-001,PAY-WKR-007019,SUSPECT_BASE,Suspected misclassified base-like code,588.95,EUR,BASE,N,N
LINE-000010208,RUN-IE-2026-02-REG-001,PAY-WKR-007019,BASE,Base salary,4681.36,EUR,BASE,N,N
LINE-000010209,RUN-IE-2026-02-REG-001,PAY-WKR-007020,BASE,Base salary,2900.71,EUR,BASE,N,N
LINE-000010210,RUN-IE-2026-02-REG-001,PAY-WKR-007020,BONUS,Bonus payment,431.67,EUR,VARIABLE,N,N
LINE-000010211,RUN-IE-2026-02-REG-001,PAY-WKR-007021,BASE,Base salary,4409.32,EUR,BASE,N,N
LINE-000010212,RUN-IE-2026-02-REG-001,PAY-WKR-007022,BASE,Base salary,8432.99,EUR,BASE,N,N
LINE-000010213,RUN-IE-2026-02-REG-001,PAY-WKR-007022,BONUS,Bonus payment,2752.55,EUR,VARIABLE,N,N
LINE-000010214,RUN-IE-2026-02-REG-001,PAY-WKR-007023,BASE,Base salary,1674.23,EUR,BASE,N,N
